id, state, cur_score, action, reward, next_state, next_score
5,"[[0, 1024, 4, 0], [0, 8, 64, 4], [0, 32, 128, 4], [32, 2, 8, 2]]",77448,right,0,"[[0, 4, 1024, 4], [0, 8, 64, 4], [0, 32, 128, 4], [32, 2, 8, 2]]",77448
5,"[[0, 4, 1024, 4], [0, 8, 64, 4], [0, 32, 128, 4], [32, 2, 8, 2]]",77448,left,0,"[[4, 1024, 4, 4], [8, 64, 4, 0], [32, 128, 4, 0], [32, 2, 8, 2]]",77448
5,"[[4, 1024, 4, 4], [8, 64, 4, 0], [32, 128, 4, 0], [32, 2, 8, 2]]",77448,up,72,"[[4, 1024, 8, 4], [8, 64, 4, 2], [64, 128, 8, 0], [2, 2, 0, 0]]",77520
5,"[[4, 1024, 8, 4], [8, 64, 4, 2], [64, 128, 8, 0], [2, 2, 0, 0]]",77520,right,4,"[[4, 1024, 8, 4], [8, 64, 4, 2], [4, 64, 128, 8], [0, 0, 0, 4]]",77524
5,"[[4, 1024, 8, 4], [8, 64, 4, 2], [4, 64, 128, 8], [0, 0, 0, 4]]",77524,down,128,"[[4, 0, 0, 4], [4, 0, 8, 2], [8, 1024, 4, 8], [4, 128, 128, 4]]",77652
5,"[[4, 0, 0, 4], [4, 0, 8, 2], [8, 1024, 4, 8], [4, 128, 128, 4]]",77652,left,264,"[[8, 0, 4, 0], [4, 8, 2, 0], [8, 1024, 4, 8], [4, 256, 4, 0]]",77916
5,"[[8, 0, 4, 0], [4, 8, 2, 0], [8, 1024, 4, 8], [4, 256, 4, 0]]",77916,up,8,"[[8, 8, 4, 8], [4, 1024, 2, 0], [8, 256, 8, 0], [4, 0, 0, 2]]",77924
5,"[[8, 8, 4, 8], [4, 1024, 2, 0], [8, 256, 8, 0], [4, 0, 0, 2]]",77924,right,16,"[[0, 16, 4, 8], [0, 4, 1024, 2], [0, 8, 256, 8], [4, 0, 4, 2]]",77940
5,"[[0, 16, 4, 8], [0, 4, 1024, 2], [0, 8, 256, 8], [4, 0, 4, 2]]",77940,left,8,"[[16, 4, 8, 0], [4, 1024, 2, 0], [8, 256, 8, 2], [8, 2, 0, 0]]",77948
5,"[[16, 4, 8, 0], [4, 1024, 2, 0], [8, 256, 8, 2], [8, 2, 0, 0]]",77948,up,16,"[[16, 4, 8, 2], [4, 1024, 2, 2], [16, 256, 8, 0], [0, 2, 0, 0]]",77964
5,"[[16, 4, 8, 2], [4, 1024, 2, 2], [16, 256, 8, 0], [0, 2, 0, 0]]",77964,right,4,"[[16, 4, 8, 2], [0, 4, 1024, 4], [0, 16, 256, 8], [0, 4, 0, 2]]",77968
5,"[[16, 4, 8, 2], [0, 4, 1024, 4], [0, 16, 256, 8], [0, 4, 0, 2]]",77968,up,8,"[[16, 8, 8, 2], [0, 16, 1024, 4], [0, 4, 256, 8], [0, 0, 4, 2]]",77976
5,"[[16, 8, 8, 2], [0, 16, 1024, 4], [0, 4, 256, 8], [0, 0, 4, 2]]",77976,left,16,"[[16, 16, 2, 0], [16, 1024, 4, 0], [4, 256, 8, 2], [4, 2, 0, 0]]",77992
5,"[[16, 16, 2, 0], [16, 1024, 4, 0], [4, 256, 8, 2], [4, 2, 0, 0]]",77992,up,40,"[[32, 16, 2, 2], [8, 1024, 4, 0], [0, 256, 8, 4], [0, 2, 0, 0]]",78032
5,"[[32, 16, 2, 2], [8, 1024, 4, 0], [0, 256, 8, 4], [0, 2, 0, 0]]",78032,left,4,"[[32, 16, 4, 4], [8, 1024, 4, 0], [256, 8, 4, 0], [2, 0, 0, 0]]",78036
5,"[[32, 16, 4, 4], [8, 1024, 4, 0], [256, 8, 4, 0], [2, 0, 0, 0]]",78036,right,8,"[[0, 32, 16, 8], [2, 8, 1024, 4], [0, 256, 8, 4], [0, 0, 0, 2]]",78044
5,"[[0, 32, 16, 8], [2, 8, 1024, 4], [0, 256, 8, 4], [0, 0, 0, 2]]",78044,left,0,"[[32, 16, 8, 0], [2, 8, 1024, 4], [256, 8, 4, 0], [2, 0, 0, 2]]",78044
5,"[[32, 16, 8, 0], [2, 8, 1024, 4], [256, 8, 4, 0], [2, 0, 0, 2]]",78044,up,16,"[[32, 16, 8, 4], [2, 16, 1024, 2], [256, 0, 4, 2], [2, 0, 0, 0]]",78060
5,"[[32, 16, 8, 4], [2, 16, 1024, 2], [256, 0, 4, 2], [2, 0, 0, 0]]",78060,up,36,"[[32, 32, 8, 4], [2, 0, 1024, 4], [256, 0, 4, 0], [2, 0, 4, 0]]",78096
5,"[[32, 32, 8, 4], [2, 0, 1024, 4], [256, 0, 4, 0], [2, 0, 4, 0]]",78096,right,64,"[[0, 64, 8, 4], [0, 2, 1024, 4], [4, 0, 256, 4], [0, 0, 2, 4]]",78160
5,"[[0, 64, 8, 4], [0, 2, 1024, 4], [4, 0, 256, 4], [0, 0, 2, 4]]",78160,down,16,"[[0, 0, 8, 0], [0, 4, 1024, 0], [0, 64, 256, 8], [4, 2, 2, 8]]",78176
5,"[[0, 0, 8, 0], [0, 4, 1024, 0], [0, 64, 256, 8], [4, 2, 2, 8]]",78176,up,16,"[[4, 4, 8, 16], [0, 64, 1024, 0], [0, 2, 256, 2], [0, 0, 2, 0]]",78192
5,"[[4, 4, 8, 16], [0, 64, 1024, 0], [0, 2, 256, 2], [0, 0, 2, 0]]",78192,left,8,"[[8, 8, 16, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 0, 0, 0]]",78200
5,"[[8, 8, 16, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 0, 0, 0]]",78200,left,16,"[[16, 16, 2, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 0, 0, 0]]",78216
5,"[[16, 16, 2, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 0, 0, 0]]",78216,left,32,"[[32, 2, 0, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 4, 0, 0]]",78248
5,"[[32, 2, 0, 0], [64, 1024, 4, 0], [2, 256, 2, 0], [2, 4, 0, 0]]",78248,down,4,"[[0, 2, 0, 0], [32, 1024, 4, 0], [64, 256, 4, 0], [4, 4, 2, 0]]",78252
5,"[[0, 2, 0, 0], [32, 1024, 4, 0], [64, 256, 4, 0], [4, 4, 2, 0]]",78252,left,8,"[[2, 0, 0, 0], [32, 1024, 4, 0], [64, 256, 4, 0], [8, 2, 2, 0]]",78260
5,"[[2, 0, 0, 0], [32, 1024, 4, 0], [64, 256, 4, 0], [8, 2, 2, 0]]",78260,right,4,"[[0, 0, 0, 2], [0, 32, 1024, 4], [0, 64, 256, 4], [4, 0, 8, 4]]",78264
5,"[[0, 0, 0, 2], [0, 32, 1024, 4], [0, 64, 256, 4], [4, 0, 8, 4]]",78264,down,8,"[[0, 0, 0, 0], [0, 0, 1024, 2], [2, 32, 256, 4], [4, 64, 8, 8]]",78272
5,"[[0, 0, 0, 0], [0, 0, 1024, 2], [2, 32, 256, 4], [4, 64, 8, 8]]",78272,left,16,"[[0, 0, 0, 0], [1024, 2, 0, 0], [2, 32, 256, 4], [4, 64, 16, 4]]",78288
5,"[[0, 0, 0, 0], [1024, 2, 0, 0], [2, 32, 256, 4], [4, 64, 16, 4]]",78288,up,8,"[[1024, 2, 256, 8], [2, 32, 16, 2], [4, 64, 0, 0], [0, 0, 0, 0]]",78296
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [4, 64, 0, 0], [0, 0, 0, 0]]",78296,right,0,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 4, 64], [0, 2, 0, 0]]",78296
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 4, 64], [0, 2, 0, 0]]",78296,right,0,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 4, 64], [2, 0, 0, 2]]",78296
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 4, 64], [2, 0, 0, 2]]",78296,left,4,"[[1024, 2, 256, 8], [2, 32, 16, 2], [4, 64, 0, 0], [4, 2, 0, 0]]",78300
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [4, 64, 0, 0], [4, 2, 0, 0]]",78300,up,8,"[[1024, 2, 256, 8], [2, 32, 16, 2], [8, 64, 0, 0], [0, 2, 2, 0]]",78308
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [8, 64, 0, 0], [0, 2, 2, 0]]",78308,right,4,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 8, 64], [0, 2, 0, 4]]",78312
5,"[[1024, 2, 256, 8], [2, 32, 16, 2], [0, 0, 8, 64], [0, 2, 0, 4]]",78312,down,0,"[[0, 2, 0, 8], [0, 2, 256, 2], [1024, 32, 16, 64], [2, 2, 8, 4]]",78312
5,"[[0, 2, 0, 8], [0, 2, 256, 2], [1024, 32, 16, 64], [2, 2, 8, 4]]",78312,left,4,"[[2, 8, 0, 0], [2, 256, 2, 2], [1024, 32, 16, 64], [4, 8, 4, 0]]",78316
5,"[[2, 8, 0, 0], [2, 256, 2, 2], [1024, 32, 16, 64], [4, 8, 4, 0]]",78316,left,4,"[[2, 8, 0, 2], [2, 256, 4, 0], [1024, 32, 16, 64], [4, 8, 4, 0]]",78320
5,"[[2, 8, 0, 2], [2, 256, 4, 0], [1024, 32, 16, 64], [4, 8, 4, 0]]",78320,down,4,"[[0, 8, 0, 2], [4, 256, 4, 0], [1024, 32, 16, 2], [4, 8, 4, 64]]",78324
5,"[[0, 8, 0, 2], [4, 256, 4, 0], [1024, 32, 16, 2], [4, 8, 4, 64]]",78324,up,4,"[[4, 8, 4, 4], [1024, 256, 16, 64], [4, 32, 4, 0], [4, 8, 0, 0]]",78328
5,"[[4, 8, 4, 4], [1024, 256, 16, 64], [4, 32, 4, 0], [4, 8, 0, 0]]",78328,left,8,"[[4, 8, 8, 0], [1024, 256, 16, 64], [4, 32, 4, 0], [4, 8, 2, 0]]",78336
5,"[[4, 8, 8, 0], [1024, 256, 16, 64], [4, 32, 4, 0], [4, 8, 2, 0]]",78336,down,8,"[[0, 8, 8, 0], [4, 256, 16, 0], [1024, 32, 4, 2], [8, 8, 2, 64]]",78344
5,"[[0, 8, 8, 0], [4, 256, 16, 0], [1024, 32, 4, 2], [8, 8, 2, 64]]",78344,right,32,"[[0, 0, 0, 16], [0, 4, 256, 16], [1024, 32, 4, 2], [4, 16, 2, 64]]",78376
5,"[[0, 0, 0, 16], [0, 4, 256, 16], [1024, 32, 4, 2], [4, 16, 2, 64]]",78376,down,32,"[[4, 0, 0, 0], [0, 4, 256, 32], [1024, 32, 4, 2], [4, 16, 2, 64]]",78408
5,"[[4, 0, 0, 0], [0, 4, 256, 32], [1024, 32, 4, 2], [4, 16, 2, 64]]",78408,left,0,"[[4, 0, 0, 0], [4, 256, 32, 2], [1024, 32, 4, 2], [4, 16, 2, 64]]",78408
5,"[[4, 0, 0, 0], [4, 256, 32, 2], [1024, 32, 4, 2], [4, 16, 2, 64]]",78408,down,12,"[[4, 0, 0, 0], [8, 256, 32, 0], [1024, 32, 4, 4], [4, 16, 2, 64]]",78420
5,"[[4, 0, 0, 0], [8, 256, 32, 0], [1024, 32, 4, 4], [4, 16, 2, 64]]",78420,down,0,"[[4, 0, 4, 0], [8, 256, 32, 0], [1024, 32, 4, 4], [4, 16, 2, 64]]",78420
5,"[[4, 0, 4, 0], [8, 256, 32, 0], [1024, 32, 4, 4], [4, 16, 2, 64]]",78420,up,0,"[[4, 256, 4, 4], [8, 32, 32, 64], [1024, 16, 4, 2], [4, 0, 2, 0]]",78420
5,"[[4, 256, 4, 4], [8, 32, 32, 64], [1024, 16, 4, 2], [4, 0, 2, 0]]",78420,right,72,"[[0, 4, 256, 8], [4, 8, 64, 64], [1024, 16, 4, 2], [0, 0, 4, 2]]",78492
5,"[[0, 4, 256, 8], [4, 8, 64, 64], [1024, 16, 4, 2], [0, 0, 4, 2]]",78492,right,128,"[[0, 4, 256, 8], [0, 4, 8, 128], [1024, 16, 4, 2], [0, 2, 4, 2]]",78620
5,"[[0, 4, 256, 8], [0, 4, 8, 128], [1024, 16, 4, 2], [0, 2, 4, 2]]",78620,up,20,"[[1024, 8, 256, 8], [0, 16, 8, 128], [0, 2, 8, 4], [0, 2, 0, 0]]",78640
5,"[[1024, 8, 256, 8], [0, 16, 8, 128], [0, 2, 8, 4], [0, 2, 0, 0]]",78640,up,20,"[[1024, 8, 256, 8], [0, 16, 16, 128], [4, 4, 0, 4], [0, 0, 0, 0]]",78660
5,"[[1024, 8, 256, 8], [0, 16, 16, 128], [4, 4, 0, 4], [0, 0, 0, 0]]",78660,right,40,"[[1024, 8, 256, 8], [0, 0, 32, 128], [0, 2, 4, 8], [0, 0, 0, 0]]",78700
5,"[[1024, 8, 256, 8], [0, 0, 32, 128], [0, 2, 4, 8], [0, 0, 0, 0]]",78700,right,0,"[[1024, 8, 256, 8], [0, 0, 32, 128], [0, 2, 4, 8], [4, 0, 0, 0]]",78700
5,"[[1024, 8, 256, 8], [0, 0, 32, 128], [0, 2, 4, 8], [4, 0, 0, 0]]",78700,up,0,"[[1024, 8, 256, 8], [4, 2, 32, 128], [0, 2, 4, 8], [0, 0, 0, 0]]",78700
5,"[[1024, 8, 256, 8], [4, 2, 32, 128], [0, 2, 4, 8], [0, 0, 0, 0]]",78700,up,4,"[[1024, 8, 256, 8], [4, 4, 32, 128], [0, 0, 4, 8], [4, 0, 0, 0]]",78704
5,"[[1024, 8, 256, 8], [4, 4, 32, 128], [0, 0, 4, 8], [4, 0, 0, 0]]",78704,down,8,"[[0, 0, 0, 2], [0, 0, 256, 8], [1024, 8, 32, 128], [8, 4, 4, 8]]",78712
5,"[[0, 0, 0, 2], [0, 0, 256, 8], [1024, 8, 32, 128], [8, 4, 4, 8]]",78712,left,8,"[[2, 4, 0, 0], [256, 8, 0, 0], [1024, 8, 32, 128], [8, 8, 8, 0]]",78720
5,"[[2, 4, 0, 0], [256, 8, 0, 0], [1024, 8, 32, 128], [8, 8, 8, 0]]",78720,down,16,"[[2, 0, 4, 0], [256, 4, 0, 0], [1024, 8, 32, 0], [8, 16, 8, 128]]",78736
5,"[[2, 0, 4, 0], [256, 4, 0, 0], [1024, 8, 32, 0], [8, 16, 8, 128]]",78736,right,0,"[[0, 2, 2, 4], [0, 0, 256, 4], [0, 1024, 8, 32], [8, 16, 8, 128]]",78736
5,"[[0, 2, 2, 4], [0, 0, 256, 4], [0, 1024, 8, 32], [8, 16, 8, 128]]",78736,down,24,"[[0, 2, 0, 0], [0, 2, 2, 8], [0, 1024, 256, 32], [8, 16, 16, 128]]",78760
5,"[[0, 2, 0, 0], [0, 2, 2, 8], [0, 1024, 256, 32], [8, 16, 16, 128]]",78760,right,36,"[[0, 2, 0, 2], [0, 0, 4, 8], [0, 1024, 256, 32], [0, 8, 32, 128]]",78796
5,"[[0, 2, 0, 2], [0, 0, 4, 8], [0, 1024, 256, 32], [0, 8, 32, 128]]",78796,up,0,"[[0, 2, 4, 2], [0, 1024, 256, 8], [0, 8, 32, 32], [4, 0, 0, 128]]",78796
5,"[[0, 2, 4, 2], [0, 1024, 256, 8], [0, 8, 32, 32], [4, 0, 0, 128]]",78796,right,64,"[[4, 2, 4, 2], [0, 1024, 256, 8], [0, 0, 8, 64], [0, 0, 4, 128]]",78860
5,"[[4, 2, 4, 2], [0, 1024, 256, 8], [0, 0, 8, 64], [0, 0, 4, 128]]",78860,down,0,"[[0, 0, 4, 2], [4, 0, 256, 8], [0, 2, 8, 64], [4, 1024, 4, 128]]",78860
5,"[[0, 0, 4, 2], [4, 0, 256, 8], [0, 2, 8, 64], [4, 1024, 4, 128]]",78860,down,8,"[[0, 4, 4, 2], [0, 0, 256, 8], [0, 2, 8, 64], [8, 1024, 4, 128]]",78868
5,"[[0, 4, 4, 2], [0, 0, 256, 8], [0, 2, 8, 64], [8, 1024, 4, 128]]",78868,left,8,"[[8, 2, 0, 0], [256, 8, 0, 0], [2, 8, 64, 4], [8, 1024, 4, 128]]",78876
5,"[[8, 2, 0, 0], [256, 8, 0, 0], [2, 8, 64, 4], [8, 1024, 4, 128]]",78876,down,16,"[[8, 2, 0, 0], [256, 2, 0, 0], [2, 16, 64, 4], [8, 1024, 4, 128]]",78892
5,"[[8, 2, 0, 0], [256, 2, 0, 0], [2, 16, 64, 4], [8, 1024, 4, 128]]",78892,down,4,"[[8, 0, 0, 0], [256, 4, 0, 2], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896
5,"[[8, 0, 0, 0], [256, 4, 0, 2], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896,down,0,"[[8, 0, 0, 4], [256, 4, 0, 2], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896
5,"[[8, 0, 0, 4], [256, 4, 0, 2], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896,left,0,"[[8, 4, 0, 0], [256, 4, 2, 4], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896
5,"[[8, 4, 0, 0], [256, 4, 2, 4], [2, 16, 64, 4], [8, 1024, 4, 128]]",78896,up,16,"[[8, 8, 2, 8], [256, 16, 64, 128], [2, 1024, 4, 0], [8, 0, 0, 4]]",78912
5,"[[8, 8, 2, 8], [256, 16, 64, 128], [2, 1024, 4, 0], [8, 0, 0, 4]]",78912,right,16,"[[0, 16, 2, 8], [256, 16, 64, 128], [4, 2, 1024, 4], [0, 0, 8, 4]]",78928
5,"[[0, 16, 2, 8], [256, 16, 64, 128], [4, 2, 1024, 4], [0, 0, 8, 4]]",78928,down,40,"[[0, 4, 2, 0], [0, 0, 64, 8], [256, 32, 1024, 128], [4, 2, 8, 8]]",78968
5,"[[0, 4, 2, 0], [0, 0, 64, 8], [256, 32, 1024, 128], [4, 2, 8, 8]]",78968,left,16,"[[4, 2, 0, 0], [64, 8, 4, 0], [256, 32, 1024, 128], [4, 2, 16, 0]]",78984
5,"[[4, 2, 0, 0], [64, 8, 4, 0], [256, 32, 1024, 128], [4, 2, 16, 0]]",78984,down,0,"[[4, 2, 0, 0], [64, 8, 4, 4], [256, 32, 1024, 0], [4, 2, 16, 128]]",78984
5,"[[4, 2, 0, 0], [64, 8, 4, 4], [256, 32, 1024, 0], [4, 2, 16, 128]]",78984,right,8,"[[0, 0, 4, 2], [2, 64, 8, 8], [0, 256, 32, 1024], [4, 2, 16, 128]]",78992
5,"[[0, 0, 4, 2], [2, 64, 8, 8], [0, 256, 32, 1024], [4, 2, 16, 128]]",78992,right,16,"[[0, 0, 4, 2], [0, 2, 64, 16], [2, 256, 32, 1024], [4, 2, 16, 128]]",79008
5,"[[0, 0, 4, 2], [0, 2, 64, 16], [2, 256, 32, 1024], [4, 2, 16, 128]]",79008,up,0,"[[2, 2, 4, 2], [4, 256, 64, 16], [2, 2, 32, 1024], [0, 0, 16, 128]]",79008
5,"[[2, 2, 4, 2], [4, 256, 64, 16], [2, 2, 32, 1024], [0, 0, 16, 128]]",79008,left,8,"[[4, 4, 2, 0], [4, 256, 64, 16], [4, 32, 1024, 4], [16, 128, 0, 0]]",79016
5,"[[4, 4, 2, 0], [4, 256, 64, 16], [4, 32, 1024, 4], [16, 128, 0, 0]]",79016,left,8,"[[8, 2, 0, 0], [4, 256, 64, 16], [4, 32, 1024, 4], [16, 128, 0, 2]]",79024
5,"[[8, 2, 0, 0], [4, 256, 64, 16], [4, 32, 1024, 4], [16, 128, 0, 2]]",79024,up,8,"[[8, 2, 64, 16], [8, 256, 1024, 4], [16, 32, 0, 2], [0, 128, 0, 2]]",79032
5,"[[8, 2, 64, 16], [8, 256, 1024, 4], [16, 32, 0, 2], [0, 128, 0, 2]]",79032,down,20,"[[0, 2, 0, 0], [2, 256, 0, 16], [16, 32, 64, 4], [16, 128, 1024, 4]]",79052
5,"[[0, 2, 0, 0], [2, 256, 0, 16], [16, 32, 64, 4], [16, 128, 1024, 4]]",79052,up,40,"[[2, 2, 64, 16], [32, 256, 1024, 8], [0, 32, 0, 0], [0, 128, 4, 0]]",79092
5,"[[2, 2, 64, 16], [32, 256, 1024, 8], [0, 32, 0, 0], [0, 128, 4, 0]]",79092,left,4,"[[4, 64, 16, 0], [32, 256, 1024, 8], [32, 0, 0, 0], [128, 4, 0, 4]]",79096
5,"[[4, 64, 16, 0], [32, 256, 1024, 8], [32, 0, 0, 0], [128, 4, 0, 4]]",79096,up,64,"[[4, 64, 16, 8], [64, 256, 1024, 4], [128, 4, 0, 0], [0, 0, 0, 2]]",79160
5,"[[4, 64, 16, 8], [64, 256, 1024, 4], [128, 4, 0, 0], [0, 0, 0, 2]]",79160,left,0,"[[4, 64, 16, 8], [64, 256, 1024, 4], [128, 4, 0, 0], [2, 4, 0, 0]]",79160
5,"[[4, 64, 16, 8], [64, 256, 1024, 4], [128, 4, 0, 0], [2, 4, 0, 0]]",79160,down,8,"[[4, 0, 2, 0], [64, 64, 0, 0], [128, 256, 16, 8], [2, 8, 1024, 4]]",79168
5,"[[4, 0, 2, 0], [64, 64, 0, 0], [128, 256, 16, 8], [2, 8, 1024, 4]]",79168,left,128,"[[4, 2, 2, 0], [128, 0, 0, 0], [128, 256, 16, 8], [2, 8, 1024, 4]]",79296
5,"[[4, 2, 2, 0], [128, 0, 0, 0], [128, 256, 16, 8], [2, 8, 1024, 4]]",79296,up,256,"[[4, 2, 2, 8], [256, 256, 16, 4], [2, 8, 1024, 0], [0, 0, 2, 0]]",79552
5,"[[4, 2, 2, 8], [256, 256, 16, 4], [2, 8, 1024, 0], [0, 0, 2, 0]]",79552,left,516,"[[4, 4, 8, 0], [512, 16, 4, 0], [2, 8, 1024, 0], [2, 4, 0, 0]]",80068
5,"[[4, 4, 8, 0], [512, 16, 4, 0], [2, 8, 1024, 0], [2, 4, 0, 0]]",80068,left,8,"[[8, 8, 0, 0], [512, 16, 4, 2], [2, 8, 1024, 0], [2, 4, 0, 0]]",80076
5,"[[8, 8, 0, 0], [512, 16, 4, 2], [2, 8, 1024, 0], [2, 4, 0, 0]]",80076,left,16,"[[16, 4, 0, 0], [512, 16, 4, 2], [2, 8, 1024, 0], [2, 4, 0, 0]]",80092
5,"[[16, 4, 0, 0], [512, 16, 4, 2], [2, 8, 1024, 0], [2, 4, 0, 0]]",80092,down,4,"[[0, 4, 2, 0], [16, 16, 0, 0], [512, 8, 4, 0], [4, 4, 1024, 2]]",80096
5,"[[0, 4, 2, 0], [16, 16, 0, 0], [512, 8, 4, 0], [4, 4, 1024, 2]]",80096,left,40,"[[4, 2, 0, 2], [32, 0, 0, 0], [512, 8, 4, 0], [8, 1024, 2, 0]]",80136
5,"[[4, 2, 0, 2], [32, 0, 0, 0], [512, 8, 4, 0], [8, 1024, 2, 0]]",80136,left,4,"[[4, 4, 0, 0], [32, 0, 0, 0], [512, 8, 4, 4], [8, 1024, 2, 0]]",80140
5,"[[4, 4, 0, 0], [32, 0, 0, 0], [512, 8, 4, 4], [8, 1024, 2, 0]]",80140,right,16,"[[0, 0, 0, 8], [0, 0, 0, 32], [2, 512, 8, 8], [0, 8, 1024, 2]]",80156
5,"[[0, 0, 0, 8], [0, 0, 0, 32], [2, 512, 8, 8], [0, 8, 1024, 2]]",80156,right,16,"[[0, 0, 0, 8], [0, 4, 0, 32], [0, 2, 512, 16], [0, 8, 1024, 2]]",80172
5,"[[0, 0, 0, 8], [0, 4, 0, 32], [0, 2, 512, 16], [0, 8, 1024, 2]]",80172,right,0,"[[2, 0, 0, 8], [0, 0, 4, 32], [0, 2, 512, 16], [0, 8, 1024, 2]]",80172
5,"[[2, 0, 0, 8], [0, 0, 4, 32], [0, 2, 512, 16], [0, 8, 1024, 2]]",80172,up,0,"[[2, 2, 4, 8], [0, 8, 512, 32], [0, 2, 1024, 16], [0, 0, 0, 2]]",80172
5,"[[2, 2, 4, 8], [0, 8, 512, 32], [0, 2, 1024, 16], [0, 0, 0, 2]]",80172,left,4,"[[4, 4, 8, 0], [8, 512, 32, 0], [2, 1024, 16, 0], [2, 2, 0, 0]]",80176
5,"[[4, 4, 8, 0], [8, 512, 32, 0], [2, 1024, 16, 0], [2, 2, 0, 0]]",80176,left,12,"[[8, 8, 0, 2], [8, 512, 32, 0], [2, 1024, 16, 0], [4, 0, 0, 0]]",80188
5,"[[8, 8, 0, 2], [8, 512, 32, 0], [2, 1024, 16, 0], [4, 0, 0, 0]]",80188,down,16,"[[0, 2, 0, 0], [16, 8, 0, 0], [2, 512, 32, 0], [4, 1024, 16, 2]]",80204
5,"[[0, 2, 0, 0], [16, 8, 0, 0], [2, 512, 32, 0], [4, 1024, 16, 2]]",80204,left,0,"[[2, 0, 0, 0], [16, 8, 2, 0], [2, 512, 32, 0], [4, 1024, 16, 2]]",80204
5,"[[2, 0, 0, 0], [16, 8, 2, 0], [2, 512, 32, 0], [4, 1024, 16, 2]]",80204,right,0,"[[0, 2, 0, 2], [0, 16, 8, 2], [0, 2, 512, 32], [4, 1024, 16, 2]]",80204
5,"[[0, 2, 0, 2], [0, 16, 8, 2], [0, 2, 512, 32], [4, 1024, 16, 2]]",80204,down,4,"[[0, 2, 0, 0], [0, 16, 8, 4], [2, 2, 512, 32], [4, 1024, 16, 2]]",80208
5,"[[0, 2, 0, 0], [0, 16, 8, 4], [2, 2, 512, 32], [4, 1024, 16, 2]]",80208,left,4,"[[2, 0, 0, 0], [16, 8, 4, 4], [4, 512, 32, 0], [4, 1024, 16, 2]]",80212
5,"[[2, 0, 0, 0], [16, 8, 4, 4], [4, 512, 32, 0], [4, 1024, 16, 2]]",80212,right,8,"[[0, 0, 0, 2], [4, 16, 8, 8], [0, 4, 512, 32], [4, 1024, 16, 2]]",80220
5,"[[0, 0, 0, 2], [4, 16, 8, 8], [0, 4, 512, 32], [4, 1024, 16, 2]]",80220,right,16,"[[0, 0, 2, 2], [0, 4, 16, 16], [0, 4, 512, 32], [4, 1024, 16, 2]]",80236
5,"[[0, 0, 2, 2], [0, 4, 16, 16], [0, 4, 512, 32], [4, 1024, 16, 2]]",80236,right,36,"[[0, 0, 0, 4], [2, 0, 4, 32], [0, 4, 512, 32], [4, 1024, 16, 2]]",80272
5,"[[0, 0, 0, 4], [2, 0, 4, 32], [0, 4, 512, 32], [4, 1024, 16, 2]]",80272,down,64,"[[0, 4, 0, 0], [0, 0, 4, 4], [2, 4, 512, 64], [4, 1024, 16, 2]]",80336
5,"[[0, 4, 0, 0], [0, 0, 4, 4], [2, 4, 512, 64], [4, 1024, 16, 2]]",80336,up,8,"[[2, 8, 4, 4], [4, 1024, 512, 64], [0, 0, 16, 2], [0, 0, 0, 2]]",80344
5,"[[2, 8, 4, 4], [4, 1024, 512, 64], [0, 0, 16, 2], [0, 0, 0, 2]]",80344,right,8,"[[0, 2, 8, 8], [4, 1024, 512, 64], [0, 0, 16, 2], [0, 0, 4, 2]]",80352
5,"[[0, 2, 8, 8], [4, 1024, 512, 64], [0, 0, 16, 2], [0, 0, 4, 2]]",80352,right,16,"[[0, 0, 2, 16], [4, 1024, 512, 64], [0, 2, 16, 2], [0, 0, 4, 2]]",80368
5,"[[0, 0, 2, 16], [4, 1024, 512, 64], [0, 2, 16, 2], [0, 0, 4, 2]]",80368,down,4,"[[0, 0, 2, 0], [4, 0, 512, 16], [0, 1024, 16, 64], [4, 2, 4, 4]]",80372
5,"[[0, 0, 2, 0], [4, 0, 512, 16], [0, 1024, 16, 64], [4, 2, 4, 4]]",80372,down,8,"[[0, 0, 2, 0], [0, 0, 512, 16], [2, 1024, 16, 64], [8, 2, 4, 4]]",80380
5,"[[0, 0, 2, 0], [0, 0, 512, 16], [2, 1024, 16, 64], [8, 2, 4, 4]]",80380,right,8,"[[2, 0, 0, 2], [0, 0, 512, 16], [2, 1024, 16, 64], [0, 8, 2, 8]]",80388
